MCALDT,AVGCOURT_noTIPS0,AVGCOURT_noTIPS1,AVGCOURT_noTIPS10,AVGCOURT_noTIPS100,AVGCOURT_noTIPS101,AVGCOURT_noTIPS102,AVGCOURT_noTIPS103,AVGCOURT_noTIPS104,AVGCOURT_noTIPS105,AVGCOURT_noTIPS106,AVGCOURT_noTIPS107,AVGCOURT_noTIPS108,AVGCOURT_noTIPS109,AVGCOURT_noTIPS11,AVGCOURT_noTIPS110,AVGCOURT_noTIPS111,AVGCOURT_noTIPS112,AVGCOURT_noTIPS113,AVGCOURT_noTIPS114,AVGCOURT_noTIPS115,AVGCOURT_noTIPS116,AVGCOURT_noTIPS117,AVGCOURT_noTIPS118,AVGCOURT_noTIPS119,AVGCOURT_noTIPS12,AVGCOURT_noTIPS120,AVGCOURT_noTIPS121,AVGCOURT_noTIPS122,AVGCOURT_noTIPS123,AVGCOURT_noTIPS124,AVGCOURT_noTIPS125,AVGCOURT_noTIPS126,AVGCOURT_noTIPS127,AVGCOURT_noTIPS128,AVGCOURT_noTIPS129,AVGCOURT_noTIPS13,AVGCOURT_noTIPS130,AVGCOURT_noTIPS131,AVGCOURT_noTIPS132,AVGCOURT_noTIPS133,AVGCOURT_noTIPS134,AVGCOURT_noTIPS135,AVGCOURT_noTIPS136,AVGCOURT_noTIPS137,AVGCOURT_noTIPS138,AVGCOURT_noTIPS139,AVGCOURT_noTIPS14,AVGCOURT_noTIPS140,AVGCOURT_noTIPS141,AVGCOURT_noTIPS142,AVGCOURT_noTIPS143,AVGCOURT_noTIPS144,AVGCOURT_noTIPS145,AVGCOURT_noTIPS146,AVGCOURT_noTIPS147,AVGCOURT_noTIPS148,AVGCOURT_noTIPS149,AVGCOURT_noTIPS15,AVGCOURT_noTIPS150,AVGCOURT_noTIPS151,AVGCOURT_noTIPS152,AVGCOURT_noTIPS153,AVGCOURT_noTIPS16,AVGCOURT_noTIPS17,AVGCOURT_noTIPS18,AVGCOURT_noTIPS19,AVGCOURT_noTIPS2,AVGCOURT_noTIPS20,AVGCOURT_noTIPS21,AVGCOURT_noTIPS22,AVGCOURT_noTIPS23,AVGCOURT_noTIPS24,AVGCOURT_noTIPS25,AVGCOURT_noTIPS26,AVGCOURT_noTIPS27,AVGCOURT_noTIPS28,AVGCOURT_noTIPS29,AVGCOURT_noTIPS3,AVGCOURT_noTIPS30,AVGCOURT_noTIPS31,AVGCOURT_noTIPS32,AVGCOURT_noTIPS33,AVGCOURT_noTIPS34,AVGCOURT_noTIPS35,AVGCOURT_noTIPS36,AVGCOURT_noTIPS37,AVGCOURT_noTIPS38,AVGCOURT_noTIPS39,AVGCOURT_noTIPS4,AVGCOURT_noTIPS40,AVGCOURT_noTIPS41,AVGCOURT_noTIPS42,AVGCOURT_noTIPS43,AVGCOURT_noTIPS44,AVGCOURT_noTIPS45,AVGCOURT_noTIPS46,AVGCOURT_noTIPS47,AVGCOURT_noTIPS48,AVGCOURT_noTIPS49,AVGCOURT_noTIPS5,AVGCOURT_noTIPS50,AVGCOURT_noTIPS51,AVGCOURT_noTIPS52,AVGCOURT_noTIPS53,AVGCOURT_noTIPS54,AVGCOURT_noTIPS55,AVGCOURT_noTIPS56,AVGCOURT_noTIPS57,AVGCOURT_noTIPS58,AVGCOURT_noTIPS59,AVGCOURT_noTIPS6,AVGCOURT_noTIPS60,AVGCOURT_noTIPS61,AVGCOURT_noTIPS62,AVGCOURT_noTIPS63,AVGCOURT_noTIPS64,AVGCOURT_noTIPS65,AVGCOURT_noTIPS66,AVGCOURT_noTIPS67,AVGCOURT_noTIPS68,AVGCOURT_noTIPS69,AVGCOURT_noTIPS7,AVGCOURT_noTIPS70,AVGCOURT_noTIPS71,AVGCOURT_noTIPS72,AVGCOURT_noTIPS73,AVGCOURT_noTIPS74,AVGCOURT_noTIPS75,AVGCOURT_noTIPS76,AVGCOURT_noTIPS77,AVGCOURT_noTIPS78,AVGCOURT_noTIPS79,AVGCOURT_noTIPS8,AVGCOURT_noTIPS80,AVGCOURT_noTIPS81,AVGCOURT_noTIPS82,AVGCOURT_noTIPS83,AVGCOURT_noTIPS84,AVGCOURT_noTIPS85,AVGCOURT_noTIPS86,AVGCOURT_noTIPS87,AVGCOURT_noTIPS88,AVGCOURT_noTIPS89,AVGCOURT_noTIPS9,AVGCOURT_noTIPS90,AVGCOURT_noTIPS91,AVGCOURT_noTIPS92,AVGCOURT_noTIPS93,AVGCOURT_noTIPS94,AVGCOURT_noTIPS95,AVGCOURT_noTIPS96,AVGCOURT_noTIPS97,AVGCOURT_noTIPS98,AVGCOURT_noTIPS99,AVGCOURT_ofTIPS0,AVGCOURT_ofTIPS1,AVGCOURT_ofTIPS10,AVGCOURT_ofTIPS100,AVGCOURT_ofTIPS101,AVGCOURT_ofTIPS102,AVGCOURT_ofTIPS103,AVGCOURT_ofTIPS104,AVGCOURT_ofTIPS105,AVGCOURT_ofTIPS106,AVGCOURT_ofTIPS107,AVGCOURT_ofTIPS108,AVGCOURT_ofTIPS109,AVGCOURT_ofTIPS11,AVGCOURT_ofTIPS110,AVGCOURT_ofTIPS111,AVGCOURT_ofTIPS112,AVGCOURT_ofTIPS113,AVGCOURT_ofTIPS114,AVGCOURT_ofTIPS115,AVGCOURT_ofTIPS116,AVGCOURT_ofTIPS117,AVGCOURT_ofTIPS118,AVGCOURT_ofTIPS119,AVGCOURT_ofTIPS12,AVGCOURT_ofTIPS120,AVGCOURT_ofTIPS121,AVGCOURT_ofTIPS122,AVGCOURT_ofTIPS123,AVGCOURT_ofTIPS124,AVGCOURT_ofTIPS125,AVGCOURT_ofTIPS126,AVGCOURT_ofTIPS127,AVGCOURT_ofTIPS128,AVGCOURT_ofTIPS129,AVGCOURT_ofTIPS13,AVGCOURT_ofTIPS130,AVGCOURT_ofTIPS131,AVGCOURT_ofTIPS132,AVGCOURT_ofTIPS133,AVGCOURT_ofTIPS134,AVGCOURT_ofTIPS135,AVGCOURT_ofTIPS136,AVGCOURT_ofTIPS137,AVGCOURT_ofTIPS138,AVGCOURT_ofTIPS139,AVGCOURT_ofTIPS14,AVGCOURT_ofTIPS140,AVGCOURT_ofTIPS141,AVGCOURT_ofTIPS142,AVGCOURT_ofTIPS143,AVGCOURT_ofTIPS144,AVGCOURT_ofTIPS145,AVGCOURT_ofTIPS146,AVGCOURT_ofTIPS147,AVGCOURT_ofTIPS148,AVGCOURT_ofTIPS149,AVGCOURT_ofTIPS15,AVGCOURT_ofTIPS150,AVGCOURT_ofTIPS151,AVGCOURT_ofTIPS152,AVGCOURT_ofTIPS153,AVGCOURT_ofTIPS16,AVGCOURT_ofTIPS17,AVGCOURT_ofTIPS18,AVGCOURT_ofTIPS19,AVGCOURT_ofTIPS2,AVGCOURT_ofTIPS20,AVGCOURT_ofTIPS21,AVGCOURT_ofTIPS22,AVGCOURT_ofTIPS23,AVGCOURT_ofTIPS24,AVGCOURT_ofTIPS25,AVGCOURT_ofTIPS26,AVGCOURT_ofTIPS27,AVGCOURT_ofTIPS28,AVGCOURT_ofTIPS29,AVGCOURT_ofTIPS3,AVGCOURT_ofTIPS30,AVGCOURT_ofTIPS31,AVGCOURT_ofTIPS32,AVGCOURT_ofTIPS33,AVGCOURT_ofTIPS34,AVGCOURT_ofTIPS35,AVGCOURT_ofTIPS36,AVGCOURT_ofTIPS37,AVGCOURT_ofTIPS38,AVGCOURT_ofTIPS39,AVGCOURT_ofTIPS4,AVGCOURT_ofTIPS40,AVGCOURT_ofTIPS41,AVGCOURT_ofTIPS42,AVGCOURT_ofTIPS43,AVGCOURT_ofTIPS44,AVGCOURT_ofTIPS45,AVGCOURT_ofTIPS46,AVGCOURT_ofTIPS47,AVGCOURT_ofTIPS48,AVGCOURT_ofTIPS49,AVGCOURT_ofTIPS5,AVGCOURT_ofTIPS50,AVGCOURT_ofTIPS51,AVGCOURT_ofTIPS52,AVGCOURT_ofTIPS53,AVGCOURT_ofTIPS54,AVGCOURT_ofTIPS55,AVGCOURT_ofTIPS56,AVGCOURT_ofTIPS57,AVGCOURT_ofTIPS58,AVGCOURT_ofTIPS59,AVGCOURT_ofTIPS6,AVGCOURT_ofTIPS60,AVGCOURT_ofTIPS61,AVGCOURT_ofTIPS62,AVGCOURT_ofTIPS63,AVGCOURT_ofTIPS64,AVGCOURT_ofTIPS65,AVGCOURT_ofTIPS66,AVGCOURT_ofTIPS67,AVGCOURT_ofTIPS68,AVGCOURT_ofTIPS69,AVGCOURT_ofTIPS7,AVGCOURT_ofTIPS70,AVGCOURT_ofTIPS71,AVGCOURT_ofTIPS72,AVGCOURT_ofTIPS73,AVGCOURT_ofTIPS74,AVGCOURT_ofTIPS75,AVGCOURT_ofTIPS76,AVGCOURT_ofTIPS77,AVGCOURT_ofTIPS78,AVGCOURT_ofTIPS79,AVGCOURT_ofTIPS8,AVGCOURT_ofTIPS80,AVGCOURT_ofTIPS81,AVGCOURT_ofTIPS82,AVGCOURT_ofTIPS83,AVGCOURT_ofTIPS84,AVGCOURT_ofTIPS85,AVGCOURT_ofTIPS86,AVGCOURT_ofTIPS87,AVGCOURT_ofTIPS88,AVGCOURT_ofTIPS89,AVGCOURT_ofTIPS9,AVGCOURT_ofTIPS90,AVGCOURT_ofTIPS91,AVGCOURT_ofTIPS92,AVGCOURT_ofTIPS93,AVGCOURT_ofTIPS94,AVGCOURT_ofTIPS95,AVGCOURT_ofTIPS96,AVGCOURT_ofTIPS97,AVGCOURT_ofTIPS98,AVGCOURT_ofTIPS99
1983-12-31,,1.7391049121271922,10.987076852698992,8.750000000000002,,9.125,,10.375000000000002,11.75,10.0,,12.75,,10.25773046713518,13.875000000000002,,14.000000000000004,,,,10.375000000000002,,,12.0,11.711996593401466,,,,,,,,,,,10.299083163548806,,,,,,,,,,,11.789594398841139,,,,,,,,,,,12.13326504662334,,,,,11.089161626560289,10.911774193548387,10.126625239005737,11.812310851707739,3.129604516672157,11.924422646172859,12.544093519278096,12.121234939759036,14.499999999999996,11.22590105830671,9.28692163223493,10.067404506952213,10.75,12.295858538855281,,6.996095145730183,14.5,14.875,14.249999999999998,14.624999999999998,13.75,5.584121821407451,10.5,9.818711967545639,10.125,10.530307125307125,6.477213266198414,11.122421479904181,8.999999999999998,4.125,8.75,10.125000000000002,9.496539792387543,11.499625872963088,,11.5,,10.472055681246859,,,,,,,,,7.000000000000001,,10.999968006887245,3.5,,8.500000000000002,,,7.875,,8.375,,11.75,11.206279526285137,13.125,10.909936689314392,15.750000000000002,14.249999999999998,,,11.625,10.75,10.75,11.125,10.849292124889393,11.875000000000002,,,,,,8.25,,,,11.74002835234229,,,,7.624999999999999,,,7.875,,,8.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984-03-31,,1.9479194669096709,10.25773046713518,,9.125,,10.375000000000002,11.75,10.0,,12.75,,13.875000000000002,11.711996593401466,,14.000000000000004,,,,10.375000000000002,,,12.0,,10.507215234790838,,,,,,,,,,,11.789594398841139,,,,,,,,,,,12.13326504662334,,,,,,,,,,,11.162906766079018,,,,,10.911774193548387,10.126625239005737,11.812310851707739,11.924422646172859,2.9041933296605507,12.544093519278096,11.934199601461309,14.499999999999996,11.22590105830671,9.314719505918681,10.067404506952213,10.75,12.295858538855281,11.750000000000002,14.5,6.477213266198414,14.875,14.249999999999998,14.624999999999998,13.75,5.597267841146611,10.5,9.821073457792208,10.125,10.530307125307125,11.412856581111035,6.404759616862951,8.999999999999998,4.125,8.75,10.125000000000002,9.519097222222221,11.499625872963088,,11.5,,,11.00293587057728,,,,,,,,7.000000000000001,,3.500000000000001,11.206279526285137,,8.500000000000002,,,7.875,,8.375,,11.75,13.125,10.855034360044177,10.909936689314392,15.750000000000002,14.249999999999998,,,11.625,10.75,10.75,11.125,11.875000000000002,11.203062293437204,,,,,,8.25,,,,,10.987076852698992,,,7.624999999999999,,,7.875,,,8.375,8.750000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984-06-30,,1.876932592629787,11.711996593401466,9.125,,10.375000000000002,11.75,10.0,,12.75,,13.875000000000002,,10.507215234790838,14.000000000000004,,,,10.375000000000002,,,12.0,,,12.06422471244508,13.25,,,,,,,,,,12.13326504662334,,,,,,,,,,,11.162906766079018,,,,,,,,,,,11.421831082470693,,,,,10.126625239005737,11.812310851707739,11.924422646172859,12.544093519278096,3.0891633145886024,11.934199601461309,14.143205978557154,11.22590105830671,9.34782608695652,10.067404506952213,10.75,12.295858538855281,11.750000000000002,12.960920662715518,14.875,6.404759616862951,14.249999999999998,14.624999999999998,13.75,5.609445616149443,10.5,9.82186104721959,10.125,10.530307125307125,11.412856581111035,8.999999999999998,6.9818284215968704,12.26102296284484,8.75,10.125000000000002,9.549418604651162,11.499625872963088,,11.5,,,,11.206279526285137,,,,,,,7.000000000000001,,3.500000000000001,,10.855034360044177,8.500000000000002,,,7.875,,8.375,,11.75,13.125,10.909936689314392,11.267203585887797,15.750000000000002,14.249999999999998,,,11.625,10.75,10.75,11.125,11.875000000000002,,11.55086422589869,12.375,,,,8.25,,,,,,10.25773046713518,,7.624999999999999,,,7.875,,,8.375,8.750000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984-09-30,,1.958703324590024,10.507215234790838,,10.375000000000002,11.75,10.0,,12.75,,13.875000000000002,,14.000000000000004,12.06422471244508,,,,10.375000000000002,,,12.0,,,13.25,12.235014181302498,12.5,,,,,,,,,,11.162906766079018,,,,,,,,,,,11.421831082470693,,,,,,,,,,,11.314602485099504,,,,,11.812310851707739,11.924422646172859,12.544093519278096,11.934199601461309,2.756679471399455,14.143205978557154,11.82862294785128,9.377232529911566,10.067404506952213,10.75,12.295858538855281,11.750000000000002,12.960920662715518,14.132388492687056,14.249999999999998,6.98287881250739,14.624999999999998,13.75,5.620595382746051,10.5,9.828169443315725,10.125,10.530307125307125,11.412856581111035,8.999999999999998,12.274017728797316,7.24643250707919,11.877401998462721,10.125000000000002,9.568513119533527,11.499625872963088,,11.5,,,,,10.855034360044177,,,,,,7.000000000000001,,3.5,,8.500000000000002,11.267203585887797,,,7.875,,8.375,,11.75,13.125,10.909936689314392,15.750000000000002,11.844004582484724,14.249999999999998,,,11.625,10.75,10.75,11.125,11.875000000000002,,12.375,11.276026492309777,13.75,,,8.25,,,,,,,11.711996593401466,7.624999999999999,,,7.875,,,8.375,8.750000000000002,,9.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984-12-31,,1.8061765904587652,12.06422471244508,10.375000000000002,11.75,10.0,,12.75,,13.875000000000002,,14.000000000000004,,12.235014181302498,,,10.375000000000002,,,12.0,,,13.25,12.5,11.103730366492147,11.75,,,,,,,,,,11.421831082470693,,,,,,,,,,,11.314602485099504,,,,,,,,,,,11.629337440281619,,,,,11.476742861482382,12.544093519278096,11.934199601461309,14.143205978557154,3.0504872561298404,11.82862294785128,10.291699573527087,10.067404506952213,10.75,12.295858538855281,11.750000000000002,12.960920662715518,14.132388492687056,12.918752172401808,14.624999999999998,7.24643250707919,13.75,5.638734995383195,10.5,9.82974867904078,10.125,10.530307125307125,11.412856581111035,8.999999999999998,12.28836,11.877401998462721,5.941781304996171,11.348930890822203,9.591574019894676,11.499625872963088,,11.5,,,,,,11.267203585887797,,,,,7.000000000000001,,3.5,,8.500000000000002,,11.844004582484724,,7.875,,8.375,,11.75,13.125,10.909936689314392,15.750000000000002,14.249999999999998,11.382923253915237,,,11.625,10.75,10.75,11.125,11.875000000000002,,12.375,13.75,11.072713340469008,11.625,,8.25,,,,,,,7.624999999999999,10.507215234790838,,,7.875,,,8.375,8.750000000000002,,9.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985-03-31,,1.9208518479370023,12.235014181302498,11.75,10.0,,12.75,,13.875000000000002,,14.000000000000004,,,11.103730366492147,,10.375000000000002,,,12.0,,,13.25,12.5,11.75,11.036731885942105,11.25,,,,,,,,,,11.314602485099504,,,,,,,,,,,11.626726497853543,,,,,,,,,,,11.47661351556568,,,,,12.544093519278096,11.934199601461309,14.143205978557154,11.82862294785128,3.177966671968483,10.322377622377621,10.759192006623513,10.75,12.295858538855281,11.750000000000002,12.960920662715518,14.132388492687056,12.918752172401808,12.60948436770882,13.75,5.941781304996171,5.650807202732071,10.5,9.831328770836155,10.125,10.530307125307125,11.412856581111035,8.999999999999998,12.301442307692307,11.877401998462721,11.348930890822203,7.075456176543229,10.926661264181524,11.499625872963088,,11.5,,,,,,,11.844004582484724,,,,7.000000000000001,,3.5,,8.500000000000002,,,11.382923253915237,7.875,,8.375,,11.75,13.125,10.909936689314392,15.750000000000002,14.249999999999998,,11.072480299640043,,11.625,10.75,10.75,11.125,11.875000000000002,,12.375,13.75,11.625,10.225822346809164,,8.25,,,,,,,7.624999999999999,,12.06422471244508,,7.875,,,8.375,8.750000000000002,,9.125,,10.375000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985-06-30,,2.049721042912833,11.103730366492147,10.0,,12.75,,13.875000000000002,,14.000000000000004,,,,11.036703210989296,10.375000000000002,,,12.0,,,13.25,12.5,11.75,11.25,10.873812321638411,,,,,,,,,,,11.626726497853543,,,,,,,,,,,11.47661351556568,,,,,,,,,,,12.003972995578922,,,,,11.934199601461309,14.143205978557154,11.82862294785128,10.33588408949658,2.689091807265542,10.759192006623513,10.355754179450253,12.295858538855281,11.750000000000002,12.960920662715518,14.132388492687056,12.918752172401808,12.60948436770882,13.0458118324733,5.660881801125703,7.075250599259099,10.5,9.832119137977772,10.125,10.530307125307125,11.412856581111035,8.999999999999998,12.32246143958869,11.877401998462721,11.348930890822203,10.931252171898528,7.8012022939164245,11.324069962502469,,11.5,,,,,,,,11.382923253915237,,,7.000000000000001,,3.5000000000000004,,8.500000000000002,,,7.875,11.072480299640043,,8.375,,11.75,13.125,10.909936689314392,15.750000000000002,14.249999999999998,,,10.322673224902251,11.625,10.75,10.75,11.125,11.875000000000002,,12.375,13.75,11.625,,10.741534586558545,10.133176193282262,,,,,,,7.624999999999999,,,12.235014181302498,7.875,,,8.375,8.750000000000002,,9.125,,10.375000000000002,11.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985-09-30,,1.7293237161691912,11.036731885942105,,12.75,,13.875000000000002,,14.000000000000004,,,,10.375000000000002,10.873812321638411,,,12.0,,,13.25,12.5,11.75,11.25,,10.76600807347604,10.625,,,,,,,,,,11.47661351556568,,,,,,,,,,,12.003972995578922,,,,,,,,,,,11.049065540194574,,,,,14.143205978557154,11.82862294785128,10.353454318872187,10.759192006623513,3.033685739913666,10.355603718077116,11.168919464170433,11.750000000000002,12.960920662715518,14.132388492687056,12.918752172401808,12.60948436770882,13.0458118324733,8.799073683099335,10.5,7.8012022939164245,9.83290971939813,10.125,10.530307125307125,11.412856581111035,8.999999999999998,12.335653363373028,11.877401998462721,11.348930890822203,10.934009269988412,11.324069962502469,7.669160759604446,10.5,11.5,,,,,,,,,11.072480299640043,,7.000000000000001,,3.500000000000001,,8.500000000000002,,,7.875,,10.322673224902251,8.375,,11.75,13.125,10.909936689314392,15.750000000000002,14.249999999999998,,,11.625,10.275764566178045,10.75,10.75,11.125,11.875000000000002,,12.375,13.75,11.625,,10.133176193282262,10.15681646718186,10.75,,,,,,7.624999999999999,,,7.875,11.103730366492147,,,8.375,8.750000000000002,,9.125,,10.375000000000002,11.75,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985-12-31,,1.9626545461139815,10.873812321638411,12.75,,13.875000000000002,,14.000000000000004,,,,10.375000000000002,,10.76600807347604,,12.0,,,13.25,12.5,11.75,11.25,,10.625,10.57196982788415,9.875,,,,,,,,,,12.003972995578922,,,,,,,,,,,11.049065540194574,,,,,,,,,,,12.241444996722747,,,,,10.753403233851525,10.364682477765642,10.759192006623513,10.355603718077116,3.4412520489256817,11.168919464170433,10.221219410561407,12.960920662715518,14.132388492687056,12.918752172401808,12.60948436770882,13.0458118324733,8.815459794469753,10.055919193821813,9.833700515184383,7.669064883110389,10.125,10.530307125307125,11.412856581111035,8.999999999999998,12.346237512085079,11.877401998462721,11.348930890822203,10.937688383955484,11.324069962502469,10.5,6.580595129340749,9.836818181818183,,,,,,,,,,10.322673224902251,7.000000000000001,,3.5,,8.500000000000002,,,7.875,,8.375,10.275764566178045,,11.75,13.125,10.909936689314392,15.750000000000002,14.249999999999998,,,11.625,10.75,10.156769293505963,10.75,11.125,11.875000000000002,,12.375,13.75,11.625,,10.133176193282262,10.75,9.53535851046118,,,,,,7.624999999999999,,,7.875,,11.036731885942105,,8.375,8.750000000000002,,9.125,,10.375000000000002,11.75,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-03-31,,2.227015758434496,10.76600807347604,,13.875000000000002,,14.000000000000004,,,,10.375000000000002,,,10.57196982788415,12.0,,,13.25,12.5,11.75,11.25,,10.625,9.875,10.478953208803404,9.25,,,,,,,,,,11.049065540194574,,,,,,,,,,,12.241444996722747,,,,,,,,,,,10.753403233851525,,,,,9.176255356025226,10.759192006623513,10.355303077692982,11.168919464170433,3.558822676273684,10.221219410561407,10.483706720977597,14.132388492687056,12.918752172401808,12.60948436770882,13.0458118324733,8.825639732427266,10.055919193821813,9.326585901497694,10.125,6.580595129340749,10.530307125307125,11.412856581111035,8.999999999999998,12.355521051782546,11.877401998462721,11.348930890822203,10.945056857739617,11.324069962502469,10.5,9.836779911373709,6.917060463224386,8.875,,,,,,,,,7.000000000000001,10.275764566178045,,3.5000000000000004,,8.500000000000002,,,7.875,,8.375,,10.156769293505963,11.75,13.125,10.909936689314392,15.750000000000002,14.249999999999998,,,11.625,10.75,10.75,9.535297082816923,11.125,11.875000000000002,,12.375,13.75,11.625,,10.133176193282262,10.75,,9.12253501324335,9.375,,,,7.624999999999999,,,7.875,,,10.873812321638411,8.375,8.750000000000002,,9.125,,10.375000000000002,11.75,10.0,,12.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-06-30,,2.3096531652623096,10.57196982788415,13.875000000000002,,14.000000000000004,,,,10.375000000000002,,,12.0,10.478953208803404,,,13.25,12.5,11.75,11.25,,10.625,9.875,9.25,9.59204496217045,7.25,,,,,,,,,,12.241444996722747,,,,,,,,,,,10.753403233851525,,,,,,,,,,,9.181791907514452,,,,,9.436620626582872,10.355212958909252,11.168919464170433,10.221219410561407,3.155977733410975,10.483706720977597,10.918463024110647,12.918752172401808,12.60948436770882,13.0458118324733,8.833426398638588,10.055919193821813,9.326969467847627,8.582906295754027,10.530307125307125,6.917060463224386,11.412856581111035,8.999999999999998,12.368819680077557,11.877401998462721,11.348930890822203,10.947823563551946,11.324069962502469,10.5,9.836779911373709,8.875,6.613656296593287,7.374999999999998,,,,,,,,7.000000000000001,,10.156769293505963,3.5000000000000004,,8.500000000000002,,,7.875,,8.375,,11.75,9.535297082816923,13.125,10.909936689314392,15.750000000000002,14.249999999999998,,,11.625,10.75,10.75,11.125,9.122426303854875,11.875000000000002,,12.375,13.75,11.625,,10.133176193282262,10.75,,9.375,8.774978701249529,,,,7.624999999999999,,,7.875,,,8.375,10.76600807347604,8.750000000000002,,9.125,,10.375000000000002,11.75,10.0,,12.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-09-30,,2.2268096957981482,10.478953208803404,,14.000000000000004,,,,10.375000000000002,,,12.0,,9.59204496217045,,13.25,12.5,11.75,11.25,,10.625,9.875,9.25,7.25,9.935236454946399,,,,,,,,,,,10.753403233851525,,,,,,,,,,,9.19563343866705,,,,,,,,,,,9.436518079069549,,,,,9.137861372702226,11.168919464170433,10.221219410561407,10.483706720977597,3.1794514709925763,10.918463024110647,9.763253224951406,12.60948436770882,13.0458118324733,8.846626666666666,10.055919193821813,9.327353089442605,8.582906295754027,9.221245275218521,11.412856581111035,6.613656296593287,8.999999999999998,12.37948956479534,11.877401998462721,11.348930890822203,10.952439024390246,11.324069962502469,10.5,9.836779911373709,8.875,7.375,6.353486429263813,,,,,,,,7.000000000000001,,3.5,9.535297082816923,,8.500000000000002,,,7.875,,8.375,,11.75,13.125,9.122426303854875,10.909936689314392,15.750000000000002,14.249999999999998,,,11.625,10.75,10.75,11.125,11.875000000000002,8.774754700908632,,12.375,13.75,11.625,,10.133176193282262,10.75,,9.375,,8.300152453779887,,,7.624999999999999,,,7.875,,,8.375,8.750000000000002,10.57196982788415,,9.125,,10.375000000000002,11.75,10.0,,12.75,,13.875000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
