Date,Real GDP,Unnamed: 2,Output gap,Potential GDP,Potential GDP growth,rstar,g,z,Adj. output gap,Unnamed: 10,Output gap.1,Potential GDP.1,Potential GDP growth.1,rstar.1,g.1,z.1,Adj. output gap.1
1990-06-30,9392.3,,-0.865793091944738,9474.32807800757,0.38691671916409576,3.69227902435296,3.38953937799023,-0.754431951920037,-0.865793091944738,,-0.733974714062697,9461.746829235215,0.7309491911419874,2.49393912481697,2.96767249533255,-1.3993278909518,-0.733974714062697
1990-09-30,9398.5,,-1.06718297869475,9499.881114247486,0.2697081632546813,3.63097905005286,3.34612731568338,-0.758779971268379,-1.06718297869475,,-1.28429810453599,9520.775134590682,0.6238626589868072,2.45288628608802,2.9587824203363,-1.42871790778748,-1.28429810453599
1990-12-31,9312.9,,-2.020080070836,9504.90672653427,0.0529018439951418,3.12467032807673,3.26185769262644,-1.15453601453928,-2.020080070836,,-2.06090444766471,9508.86869791799,-0.1250574297195014,2.42142053468716,2.95053052354084,-1.44935805843157,-2.06090444766471
1991-03-31,9269.4,,-2.8262890227146,9538.999701438535,0.35868815849703056,2.85250855013873,3.21319756845077,-1.36286094500361,-2.8262890227146,,-2.70242041696588,9526.855693352021,0.18916020407317574,2.399617760075,2.94406629025614,-1.46268045447462,-2.70242041696588
1991-06-30,9341.6,,-3.07173042795898,9637.642393952927,1.034098916047933,2.92218635450081,3.23226965778727,-1.31820366984492,-3.07173042795898,,-2.97446434342453,9627.980857601084,1.0614747142609606,2.38018206304716,2.93857122275163,-1.47490721416237,-2.97446434342453
1991-09-30,9388.8,,-2.78600421899387,9657.868627424943,0.20986702603436563,3.08107065413469,3.20104630384214,-1.11835768922117,-2.78600421899387,,-3.11836211117929,9691.000487393065,0.6545466876601486,2.36026351436554,2.93257525585987,-1.48695969940067,-3.11836211117929
1991-12-31,9421.6,,-2.88680143459226,9701.667887763328,0.4535085537818364,2.94100299003462,3.16879314061801,-1.21611267335666,-2.88680143459226,,-3.15995327159567,9729.0328932034,0.39245076769743303,2.34296283672126,2.92683221397467,-1.49672612399748,-3.15995327159567
1992-03-31,9534.3,,-2.77473974153247,9806.40213731867,1.0795489060952392,2.93699135765247,3.18813806835033,-1.24550276956227,-2.77473974153247,,-2.95480713872814,9824.597920712551,0.9822664653124048,2.32669189770555,2.92165862750593,-1.50620987420322,-2.95480713872814
1992-06-30,9637.7,,-2.44810860617019,9879.562417802172,0.7460460978352857,2.91487223355443,3.18375817921966,-1.26187595036233,-2.44810860617019,,-2.67464891651025,9902.55867839858,0.7935261912517503,2.3095408355679,2.91605635501568,-1.51601135759392,-2.67464891651025
1992-09-30,9733.0,,-2.38608522245818,9970.914517854462,0.9246573500834557,2.6833981315248,3.17887096272384,-1.4869385501753,-2.38608522245818,,-2.40525253735507,9972.872775479413,0.7100598882005685,2.29441158876853,2.91044364947077,-1.52377733860111,-2.40525253735507
1992-12-31,9834.5,,-1.81361819274775,10016.154805771244,0.45372255308951237,2.74922000696735,3.16016214533261,-1.39657271923637,-1.81361819274775,,-2.20671295064187,10056.416239528118,0.8377071073654552,2.28339161964163,2.9050449899645,-1.5277148473089,-2.20671295064187
1993-03-31,9851.0,,-1.45158487572257,9996.101903391445,-0.20020559554695205,2.64655049535164,3.08682172542567,-1.40302749078376,-1.45158487572257,,-2.21007027665325,10073.634399645278,0.171215666764879,2.27955406783552,2.89981232734939,-1.52468770875712,-2.21007027665325
1993-06-30,9908.3,,-1.12178686416496,10020.711019917364,0.24618713138137654,2.65534868580404,3.05173079770045,-1.34819377866237,-1.12178686416496,,-2.1783844691887,10128.947417433665,0.5490870086602956,2.28461341820195,2.89584222626154,-1.51442001291493,-2.1783844691887
1993-09-30,9955.6,,-1.20173850018114,10076.695529726758,0.5586879982679659,2.4158838360589,3.02363746590962,-1.55080319971843,-1.20173850018114,,-2.08134000585039,10167.214298678946,0.3777972149348637,2.29507326437098,2.89239253686001,-1.49943454541042,-2.08134000585039
1993-12-31,10091.0,,-1.01649538977244,10194.627922840124,1.170347886025328,2.38911145040143,3.05006855584137,-1.61225033158996,-1.01649538977244,,-1.77489687487537,10273.341212119187,1.0438150541789046,2.30821599968726,2.88959273958564,-1.48261877730622,-1.77489687487537
1994-03-31,10189.0,,-0.814493254883473,10272.670205923672,0.7655236039434273,2.26710999779136,3.04302030286134,-1.72500523462654,-0.814493254883473,,-1.47632164189736,10341.676406930508,0.6651701077611258,2.32170576005869,2.88631889879675,-1.46483409005917,-1.47632164189736
